timestamp,co2_emission_kg_per_hour,energy_consumption_kwh,temperature_celsius,humidity_percent,occupancy_count,equipment_utilization_percent,sensor_location,day_of_week,hour_of_day,month,is_weekend,is_working_hours,is_anomaly,predicted_emission,prediction_error
2025-03-07 17:56:46.979294,65.35257503631261,54.39616267675394,26.200026883112145,71.7193661553955,36,33.78258370804883,Building_B,4,17,3,0,1,False,,
2025-03-07 18:56:46.979294,69.65686524943925,75.63609695767818,18.73335383713144,26.086740684974323,68,92.0662432431076,Warehouse,4,18,3,0,1,False,,
2025-03-07 19:56:46.979294,32.039009403184615,30.193212321981527,31.21857898875923,41.439120581899964,87,36.3592204423151,Warehouse,4,19,3,0,0,False,,
2025-03-07 20:56:46.979294,32.23034515312084,30.921854176408704,21.47440747626793,68.14601477788625,76,32.944760635182895,Building_B,4,20,3,0,0,False,,
2025-03-07 21:56:46.979294,40.351053413841065,42.91243549619804,33.73998464225161,41.96313711252673,51,68.07541278277512,Factory_Floor,4,21,3,0,0,False,,
2025-03-07 22:56:46.979294,43.64703124200883,37.161088566490925,27.16256396413941,52.21826592642191,59,70.68607855660224,Building_A,4,22,3,0,0,False,,
2025-03-07 23:56:46.979294,41.685951206410195,38.66748198931202,18.88650240089703,36.15952864583683,66,37.680713795407655,Warehouse,4,23,3,0,0,False,,
2025-03-08 00:56:46.979294,30.22362914894597,29.231641665894884,21.080541311359898,45.76115938282899,59,57.52561125002771,Factory_Floor,5,0,3,1,0,False,,
2025-03-08 01:56:46.979294,27.912213305350576,30.99833231358822,22.58663691654391,53.20646071755057,45,85.79682886979577,Building_A,5,1,3,1,0,False,,
2025-03-08 02:56:46.979294,32.80636044899367,31.201852355953513,26.28932329394233,40.11040288527767,115,55.32517560424823,Warehouse,5,2,3,1,0,True,,
2025-03-08 03:56:46.979294,102.87254788682075,86.05439552110072,26.26987355533928,49.86249528732663,47,91.78946455094115,Factory_Floor,5,3,3,1,0,False,,
2025-03-08 04:56:46.979294,24.416308243440497,25.416799932858563,21.928597261474525,23.390208917897752,55,91.50264528730986,Building_A,5,4,3,1,0,False,,
2025-03-08 05:56:46.979294,35.617399618691415,38.2962556237758,24.022914475587623,46.35108880472492,51,84.50124964465903,Warehouse,5,5,3,1,0,False,,
2025-03-08 06:56:46.979294,25.877142450074174,22.21919950197625,15.216072577907187,21.27519111578182,51,67.78485211974085,Warehouse,5,6,3,1,0,False,,
2025-03-08 07:56:46.979294,32.84828822131748,39.234009429445706,19.613091347123397,35.03658835043366,77,35.42754658541347,Warehouse,5,7,3,1,0,False,,
2025-03-08 08:56:46.979294,64.1412354042269,59.78611040604363,17.602660798766216,21.203045723604987,41,56.33813564079212,Building_B,5,8,3,1,1,False,,
2025-03-08 09:56:46.979294,59.20906268207189,64.99288000353123,25.84169727152502,28.436673171793004,65,56.01448803668161,Office_Area,5,9,3,1,1,False,,
2025-03-08 10:56:46.979294,57.934883934725015,68.66958155810116,19.993897640570818,48.36138722715625,50,34.79677670780092,Factory_Floor,5,10,3,1,1,False,,
2025-03-08 11:56:46.979294,48.78363203734014,43.25759990109605,23.086032389465323,31.541455029580412,80,77.91154587979625,Factory_Floor,5,11,3,1,1,False,,
2025-03-08 12:56:46.979294,51.62641100691761,47.02920678880168,26.881545632405512,42.63414062618845,22,52.967894821693434,Building_B,5,12,3,1,1,False,,
2025-03-08 13:56:46.979294,46.21389765800168,45.34952857031079,15.310775880958108,70.91621441151389,20,47.61224676348344,Warehouse,5,13,3,1,1,False,,
2025-03-08 14:56:46.979294,42.10316349471244,48.26814261037085,31.15729382927177,62.69160181081931,40,94.17294840547139,Building_A,5,14,3,1,1,False,,
2025-03-08 15:56:46.979294,63.30747514780956,71.64289743657986,18.611069535033078,34.58781069738759,52,32.39342139633944,Building_A,5,15,3,1,1,False,,
2025-03-08 16:56:46.979294,55.19684822930918,64.31902715767457,31.557648032547142,68.94214415852451,62,79.21027813275964,Factory_Floor,5,16,3,1,1,False,,
2025-03-08 17:56:46.979294,50.03493829779553,59.122304350971866,14.004382637312588,24.47114826687214,60,73.66054448638069,Building_B,5,17,3,1,1,False,,
2025-03-08 18:56:46.979294,45.98034200353876,46.35384401668355,20.480677822845365,46.72292202320843,81,85.3917975207051,Office_Area,5,18,3,1,1,False,,
2025-03-08 19:56:46.979294,32.31163535551873,27.581408761928444,22.830440662540756,67.33567760826719,67,43.8426704980792,Office_Area,5,19,3,1,0,False,,
2025-03-08 20:56:46.979294,28.22709767189404,28.846011886400326,23.201755780387387,48.76792458329511,40,65.58400994844226,Building_A,5,20,3,1,0,False,,
2025-03-08 21:56:46.979294,25.95579911662045,29.717974969174083,28.672228204320678,44.77922612047595,65,46.78588523943229,Warehouse,5,21,3,1,0,False,,
2025-03-08 22:56:46.979294,27.973963613369737,29.466663871229148,24.015596635427887,43.15633040172817,48,38.3771819241922,Factory_Floor,5,22,3,1,0,False,,
2025-03-08 23:56:46.979294,29.53971263360676,27.716134993375988,17.300601068363225,44.059813540902425,69,73.39125300386677,Building_B,5,23,3,1,0,False,,
2025-03-09 00:56:46.979294,22.264207896768646,20.884562864375262,24.52053429845267,41.462102877739845,48,65.66649509848156,Warehouse,6,0,3,1,0,False,,
2025-03-09 01:56:46.979294,21.9768267492234,22.00686705703634,21.042335880433537,43.47075731280216,50,81.96167592908778,Building_A,6,1,3,1,0,False,,
2025-03-09 02:56:46.979294,28.51452309302598,27.11487022184865,31.86730445801279,47.72260466440965,34,94.10670473134299,Building_B,6,2,3,1,0,False,,
2025-03-09 03:56:46.979294,28.806779598657123,23.763765234822227,29.985563612604054,58.00273595013215,59,78.72505508055818,Office_Area,6,3,3,1,0,False,,
2025-03-09 04:56:46.979294,27.46274611578078,24.63375924537906,17.22229779699787,33.654738820735446,21,31.304627855552212,Building_A,6,4,3,1,0,True,,
2025-03-09 05:56:46.979294,21.445875159592784,21.22258020500191,23.033447315005386,65.14648227161595,23,61.17283661402627,Office_Area,6,5,3,1,0,False,,
2025-03-09 06:56:46.979294,37.97218349466803,36.93416899439784,27.072663463436488,39.17896215303879,36,53.60034926591128,Building_B,6,6,3,1,0,False,,
2025-03-09 07:56:46.979294,22.056149418026436,20.559405719681127,24.977005678552114,35.743643875696876,24,61.70763705256796,Factory_Floor,6,7,3,1,0,False,,
2025-03-09 08:56:46.979294,53.86998484221036,43.21019237948934,26.539359736212138,44.86814165544966,59,76.98824628041541,Building_A,6,8,3,1,1,False,,
2025-03-09 09:56:46.979294,54.75209380873273,62.16733541516748,30.915564176875286,31.354605747773206,62,77.85606694040173,Office_Area,6,9,3,1,1,False,,
2025-03-09 10:56:46.979294,54.545314701056675,56.31778044235688,17.478416874477958,44.00880302029025,25,64.61831311585308,Building_A,6,10,3,1,1,False,,
2025-03-09 11:56:46.979294,46.60973633011639,47.52183256346539,11.305998425953423,54.39924101299477,29,35.71142723077269,Warehouse,6,11,3,1,1,False,,
2025-03-09 12:56:46.979294,71.3202913937193,60.100161758808085,18.97792760934144,51.77273913028454,62,56.5536890408346,Warehouse,6,12,3,1,1,False,,
2025-03-09 13:56:46.979294,53.83661811457419,44.501268152567285,22.44696959572825,52.32066119068124,81,84.71887048928768,Factory_Floor,6,13,3,1,1,False,,
2025-03-09 14:56:46.979294,47.81818608479654,41.39650586496995,24.94164259230321,53.152247294456664,70,63.99925260999276,Office_Area,6,14,3,1,1,False,,
2025-03-09 15:56:46.979294,58.95943519845426,57.826201867292504,13.463614221862008,53.2879972852116,55,70.56660037181945,Building_A,6,15,3,1,1,False,,
2025-03-09 16:56:46.979294,52.64504473611772,61.05929325029963,30.382186561376415,57.441083717752335,5,88.92068721269555,Factory_Floor,6,16,3,1,1,False,,
2025-03-09 17:56:46.979294,34.47364260165264,37.652790019445995,29.16240958726253,31.771816574339034,60,87.11089249927349,Building_A,6,17,3,1,1,False,,
2025-03-09 18:56:46.979294,60.10663581268177,51.73197535335693,22.41027435576399,28.629143440597943,33,78.356509017224,Office_Area,6,18,3,1,1,False,,
2025-03-09 19:56:46.979294,34.34103951233042,32.17180874950436,24.01017240023461,64.30462445774391,41,39.7446327776703,Office_Area,6,19,3,1,0,False,,
2025-03-09 20:56:46.979294,32.04817133860452,34.534448530259496,26.86778723760062,20.516728808572218,55,52.47023957775477,Factory_Floor,6,20,3,1,0,False,,
2025-03-09 21:56:46.979294,27.529715413502608,26.688372759797492,23.63211682535357,57.20532863934976,19,89.2704065747927,Building_B,6,21,3,1,0,False,,
2025-03-09 22:56:46.979294,27.148045877385357,31.840512660314186,22.234577174751294,71.73245427804119,61,89.96245977652421,Building_B,6,22,3,1,0,False,,
2025-03-09 23:56:46.979294,25.468879217717674,21.162815725341805,28.509245840800475,35.588716734337844,40,42.11085716711784,Building_A,6,23,3,1,0,False,,
2025-03-10 00:56:46.979294,32.59033363877552,33.99685935537885,16.503220875839556,65.95746641323217,36,43.36268754441644,Building_A,0,0,3,0,0,False,,
2025-03-10 01:56:46.979294,45.11347893418161,42.34073223565208,10.396313130109348,64.05188319863574,33,59.39416615783746,Factory_Floor,0,1,3,0,0,False,,
2025-03-10 02:56:46.979294,42.83012863118705,34.844522421460944,14.35117848413596,60.58239217667894,36,48.04316622091218,Building_B,0,2,3,0,0,False,,
2025-03-10 03:56:46.979294,38.38666785667102,46.016006605527934,16.467370456291647,83.60039704874791,51,34.359971030247785,Factory_Floor,0,3,3,0,0,False,,
2025-03-10 04:56:46.979294,41.18850856460713,36.09246397797404,21.278197940380288,44.50870094676002,39,66.71467366207007,Building_B,0,4,3,0,0,False,,
2025-03-10 05:56:46.979294,46.23995463897898,46.87725017849125,16.9968985971353,36.543503368154475,0,79.74815826930563,Office_Area,0,5,3,0,0,False,,
2025-03-10 06:56:46.979294,41.73905358501081,39.62387389040239,20.725893658138176,57.49835816431113,23,56.567721121376266,Office_Area,0,6,3,0,0,False,,
2025-03-10 07:56:46.979294,47.333220077247624,41.579641864926664,11.128382179566765,83.57058539533175,52,52.05263098325241,Warehouse,0,7,3,0,0,False,,
2025-03-10 08:56:46.979294,80.63037209348211,67.71149627465773,16.73370639677502,57.207958621854075,31,85.62027042690858,Factory_Floor,0,8,3,0,1,False,,
2025-03-10 09:56:46.979294,71.89714238697759,60.01757798033224,16.712343742833287,65.44729653160059,65,85.12832620534743,Warehouse,0,9,3,0,1,False,,
2025-03-10 10:56:46.979294,78.71608951772943,91.64517584605224,26.350049537820375,22.52010897739568,72,83.63197654247288,Factory_Floor,0,10,3,0,1,False,,
2025-03-10 11:56:46.979294,57.48792179785608,55.4048274560053,25.030049756728197,13.771058881744167,83,49.140274370224645,Office_Area,0,11,3,0,1,False,,
2025-03-10 12:56:46.979294,76.87217042358249,75.98246584292237,17.120100958541666,44.03560969334253,23,63.30974763232491,Building_A,0,12,3,0,1,False,,
2025-03-10 13:56:46.979294,99.24644480737207,84.9293938115139,25.36128642206886,25.67328930364013,52,47.69997622375898,Factory_Floor,0,13,3,0,1,False,,
2025-03-10 14:56:46.979294,76.35728129244146,76.29896734395476,28.560459748748215,42.769553638316694,36,62.335218108692885,Office_Area,0,14,3,0,1,False,,
2025-03-10 15:56:46.979294,77.88033451103111,83.02157907913133,26.91345491972757,17.386886530025322,24,63.72965084338444,Building_B,0,15,3,0,1,False,,
2025-03-10 16:56:46.979294,80.82366398027764,84.1585165540249,18.371280934232672,35.82723295512078,21,48.76509289009549,Office_Area,0,16,3,0,1,False,,
2025-03-10 17:56:46.979294,64.021425904005,63.408110943588575,27.268208983039198,52.39976851321334,53,77.61718631866627,Building_A,0,17,3,0,1,False,,
2025-03-10 18:56:46.979294,78.34980282283198,89.05331544020824,13.402294966438898,50.618776641764676,29,60.82542506552403,Building_A,0,18,3,0,1,False,,
2025-03-10 19:56:46.979294,41.079072512368356,44.17483079411193,20.325738638119432,21.630715234849983,41,83.24165064882298,Warehouse,0,19,3,0,0,False,,
2025-03-10 20:56:46.979294,45.91433630094138,51.24064832902223,19.02767725930889,48.262618585403416,88,35.63583877104193,Factory_Floor,0,20,3,0,0,False,,
2025-03-10 21:56:46.979294,44.90019110628141,48.35349290312574,25.09330979854966,38.19383537195337,62,61.812622636804136,Factory_Floor,0,21,3,0,0,False,,
2025-03-10 22:56:46.979294,44.910908407831236,48.45743782390019,22.66923827123,51.699595972756285,45,93.1187859357489,Warehouse,0,22,3,0,0,False,,
2025-03-10 23:56:46.979294,46.77441662521086,43.38982869248149,21.59792113145504,23.922601164533102,60,37.83684757552312,Building_B,0,23,3,0,0,False,,
2025-03-11 00:56:46.979294,40.47794714516552,38.9314539774166,27.066580180276766,65.00789429641073,56,64.99609687475119,Building_A,1,0,3,0,0,False,,
2025-03-11 01:56:46.979294,40.87177743844624,47.029770835551155,30.567869954111025,28.588438492523295,2,94.37218536721551,Factory_Floor,1,1,3,0,0,True,,
2025-03-11 02:56:46.979294,40.49370393565255,45.33323989179458,27.327401875326757,37.24067324849442,78,61.191915319754074,Building_A,1,2,3,0,0,False,,
2025-03-11 03:56:46.979294,30.367546052892624,25.407910355120496,24.83926736885636,49.304609376809,8,77.59766746700194,Building_A,1,3,3,0,0,False,,
2025-03-11 04:56:46.979294,38.19783707146823,35.085601380426944,17.976065416698376,15.994825483386595,25,74.17707337504953,Office_Area,1,4,3,0,0,False,,
2025-03-11 05:56:46.979294,43.37847324383542,50.04485928110995,14.337363290413393,57.473141365639236,54,94.29701913786833,Office_Area,1,5,3,0,0,False,,
2025-03-11 06:56:46.979294,39.10486504144769,34.89044294702631,18.702932942744987,43.07682710857334,39,32.38757593272989,Building_B,1,6,3,0,0,False,,
2025-03-11 07:56:46.979294,36.175677236160894,42.96371937160416,27.94508265553776,66.30756371984782,38,75.2413401734965,Factory_Floor,1,7,3,0,0,False,,
2025-03-11 08:56:46.979294,68.78749075183907,69.80484186097318,25.164659088777555,68.21257801995093,85,35.946644430854064,Building_A,1,8,3,0,1,False,,
2025-03-11 09:56:46.979294,58.194416536339794,47.588522845930314,18.419719396330027,52.60101993730257,45,77.78882254402443,Building_B,1,9,3,0,1,False,,
2025-03-11 10:56:46.979294,55.32884641922783,60.27347728212469,15.713298497855778,32.386368029282174,49,44.311908126737734,Warehouse,1,10,3,0,1,False,,
2025-03-11 11:56:46.979294,85.20931614469413,90.73469755270297,22.1794727488385,61.55570804085897,52,77.70414473199061,Factory_Floor,1,11,3,0,1,False,,
2025-03-11 12:56:46.979294,70.74420506020842,61.1343152254266,24.7338967708262,27.4665560138742,35,90.455872783133,Office_Area,1,12,3,0,1,False,,
2025-03-11 13:56:46.979294,90.54928864917218,104.34431917426544,25.243549437948214,42.493228795247184,52,51.782725526844224,Building_B,1,13,3,0,1,False,,
2025-03-11 14:56:46.979294,79.7053412413425,63.96786822679946,24.002060146192186,57.26629043814074,20,93.77710157178252,Building_A,1,14,3,0,1,False,,
2025-03-11 15:56:46.979294,261.2170115031178,222.39480531117823,17.589863293962857,62.79581118322932,45,55.48982874393778,Warehouse,1,15,3,0,1,True,,
2025-03-11 16:56:46.979294,69.97762183630655,75.80457691474399,22.97044996449154,46.99454511220314,35,52.48239870194219,Building_B,1,16,3,0,1,False,,
2025-03-11 17:56:46.979294,97.72952209142376,93.1797148242799,18.300628617683063,62.049071575568405,40,46.41306872974484,Building_B,1,17,3,0,1,False,,
2025-03-11 18:56:46.979294,73.72884245398403,61.996920877667456,15.875324749055238,46.334284089145534,73,83.68484977699327,Factory_Floor,1,18,3,0,1,False,,
2025-03-11 19:56:46.979294,46.73111913656109,55.15886267330439,28.552719123461067,41.66380832316651,27,91.33503481089393,Warehouse,1,19,3,0,0,False,,
2025-03-11 20:56:46.979294,32.63644131447486,38.95456455653826,30.300684767241208,58.468328081405126,45,44.9470493829206,Warehouse,1,20,3,0,0,False,,
2025-03-11 21:56:46.979294,42.12257667395121,43.17985817307582,20.56023889048597,82.73319311811338,16,40.35097298815219,Building_A,1,21,3,0,0,False,,
2025-03-11 22:56:46.979294,42.05635207826623,47.856482011212236,24.283766095768918,54.64084139801316,76,38.530917049355196,Warehouse,1,22,3,0,0,False,,
2025-03-11 23:56:46.979294,124.7662111811733,130.12149877519013,15.293626644908567,50.48260102240039,18,44.6601092588428,Office_Area,1,23,3,0,0,True,,
2025-03-12 00:56:46.979294,40.76862648946474,45.621056822432166,18.594741712625595,38.307248501778304,12,30.75533509402654,Building_B,2,0,3,0,0,False,,
2025-03-12 01:56:46.979294,34.377867973600445,37.429077404739466,30.09401012510299,63.227325133076306,64,91.9221614725166,Building_A,2,1,3,0,0,False,,
2025-03-12 02:56:46.979294,39.85493813741122,35.74262616339687,19.144976401802133,81.03039422753184,49,75.66022308536677,Building_B,2,2,3,0,0,False,,
2025-03-12 03:56:46.979294,40.37501639949686,33.63252649204967,18.097629968373283,37.93337741545951,71,50.9361556442568,Building_B,2,3,3,0,0,False,,
2025-03-12 04:56:46.979294,45.93329642385412,39.82384797777865,25.116549033273017,49.132658435223796,34,75.92092222164857,Building_A,2,4,3,0,0,False,,
2025-03-12 05:56:46.979294,50.87188074480923,55.228282696994405,23.789628643458844,36.30805088894895,71,82.9636323935233,Factory_Floor,2,5,3,0,0,False,,
2025-03-12 06:56:46.979294,40.68720019729278,39.91118599587107,26.750727354994158,51.02015440537185,93,77.55331891409656,Factory_Floor,2,6,3,0,0,False,,
2025-03-12 07:56:46.979294,43.90168944975822,43.537813432674184,29.836765009797045,21.636258212073994,71,60.56186852528323,Warehouse,2,7,3,0,0,False,,
2025-03-12 08:56:46.979294,80.88189924039936,80.82352568838404,19.131499980307105,70.91314755151066,58,44.849558186534416,Building_A,2,8,3,0,1,False,,
2025-03-12 09:56:46.979294,65.51205201143198,58.189406364190056,21.932252259762702,24.829718621340987,42,84.62940640800068,Building_A,2,9,3,0,1,False,,
2025-03-12 10:56:46.979294,79.49126012930938,77.12220863620718,25.235979698513706,26.613515054964882,20,94.19722164284376,Building_B,2,10,3,0,1,False,,
2025-03-12 11:56:46.979294,77.52508295879969,84.51033048311511,27.235491513060772,61.180212501469434,49,88.5456211607318,Building_B,2,11,3,0,1,False,,
2025-03-12 12:56:46.979294,60.63126975836531,68.78006545572809,14.25610088743894,56.239536260962545,35,56.345161900573316,Building_B,2,12,3,0,1,False,,
2025-03-12 13:56:46.979294,78.64275143556688,70.69137392102839,20.54255010503255,42.64904402666211,71,63.463128005429866,Building_A,2,13,3,0,1,False,,
2025-03-12 14:56:46.979294,67.28545214863112,62.22957097175969,23.377624387342657,60.70513761964972,44,30.586976268420766,Building_A,2,14,3,0,1,False,,
2025-03-12 15:56:46.979294,69.73836148524123,68.4493048182866,23.73251940865358,46.15232836590383,24,51.90520646803361,Building_A,2,15,3,0,1,False,,
2025-03-12 16:56:46.979294,57.4884536400778,62.24337461877511,19.859424195170437,39.77021798388211,43,32.383642750680295,Warehouse,2,16,3,0,1,False,,
2025-03-12 17:56:46.979294,80.6679265753825,87.29513858557631,11.230603776442134,61.4217556745987,46,66.27911622360108,Factory_Floor,2,17,3,0,1,False,,
2025-03-12 18:56:46.979294,71.32259122860391,72.21182783036636,19.245259427672863,43.036260408453764,29,90.70187613931381,Warehouse,2,18,3,0,1,False,,
2025-03-12 19:56:46.979294,41.14562650463989,39.45666417977105,17.52718383793108,74.57503125692725,45,31.129686362056177,Building_A,2,19,3,0,0,False,,
2025-03-12 20:56:46.979294,45.497966048214884,45.78180107972917,23.732442379489964,76.32562057171091,47,39.07733155916034,Warehouse,2,20,3,0,0,False,,
2025-03-12 21:56:46.979294,35.60389485245429,38.89126619331425,24.527135733124087,38.123445897196234,38,92.61754413332594,Building_B,2,21,3,0,0,False,,
2025-03-12 22:56:46.979294,39.38293502118358,44.595300991824416,21.866028266821683,50.60094287870333,60,37.35213823997725,Building_A,2,22,3,0,0,False,,
2025-03-12 23:56:46.979294,46.6331555977479,49.596887939980235,27.9351515278019,69.50147298451644,27,36.9285469700194,Office_Area,2,23,3,0,0,False,,
2025-03-13 00:56:46.979294,42.05456659132765,48.21873432939915,16.441873361306367,41.070503455221704,39,37.09212606477373,Building_B,3,0,3,0,0,False,,
2025-03-13 01:56:46.979294,29.891287631077226,33.57205226972765,17.331388736298887,55.82199410677612,62,58.31291546284065,Factory_Floor,3,1,3,0,0,False,,
2025-03-13 02:56:46.979294,31.18552263618275,29.04471419514927,17.504191864989803,65.07172824671522,81,66.62353027764982,Factory_Floor,3,2,3,0,0,False,,
2025-03-13 03:56:46.979294,34.051645903262155,32.325251859137914,11.233049431981426,69.63022740204553,70,70.26687249062493,Building_A,3,3,3,0,0,False,,
2025-03-13 04:56:46.979294,45.89059292194957,45.508450530312224,20.37584308245689,24.15641299854606,17,67.7112039997766,Office_Area,3,4,3,0,0,False,,
2025-03-13 05:56:46.979294,25.50128940872506,28.019549042791407,19.334480375677433,47.69125219246903,86,83.45557222310877,Factory_Floor,3,5,3,0,0,False,,
2025-03-13 06:56:46.979294,38.48388587199422,31.714838045477933,23.96042264850435,42.16654968323287,61,36.59235384919907,Warehouse,3,6,3,0,0,False,,
2025-03-13 07:56:46.979294,42.77018150874527,50.11991005057016,33.735237416863654,81.83664299343832,69,35.825712045071235,Building_B,3,7,3,0,0,False,,
2025-03-13 08:56:46.979294,78.5572508573013,79.26367035304445,21.668047979534318,36.89516725293768,60,49.19308879932015,Building_A,3,8,3,0,1,False,,
2025-03-13 09:56:46.979294,57.078820497768724,56.703142466856605,24.202373689801995,48.358712010969924,77,32.82181463556324,Building_B,3,9,3,0,1,False,,
2025-03-13 10:56:46.979294,77.78435021441862,86.92382002695057,33.252273839081354,29.10911804295084,59,53.45021374218899,Building_B,3,10,3,0,1,False,,
2025-03-13 11:56:46.979294,71.9026137355639,79.97082084178368,25.75687993537973,57.043524272185294,38,57.542986487169586,Building_B,3,11,3,0,1,False,,
2025-03-13 12:56:46.979294,81.60012984596341,79.11768458926997,25.405031193707785,38.292803064241305,38,86.50187560231842,Building_A,3,12,3,0,1,False,,
2025-03-13 13:56:46.979294,72.91551383762578,77.05628379967357,21.35089650133287,59.45818675192365,94,45.0765612475384,Warehouse,3,13,3,0,1,False,,
